rıekuoq	srubo'u	$s_1=b_1$ is a rib of $s_2=b_2$.
rıefa	srukla	$k_1=s_1$ comes/goes to $k_2$ from $k_2$ around $s_2$.
rıegıam	srumu'u	$m_1=s_1$ orbits $s_2$ in direction $s_3$ using orbit $m_4$.
rıetıdo	srupunji	$p_1$ puts/places $p_2$ around $s_2$.
rıefuq	sruta'u	$t_1=s_1$ is a scarf worn on body part $t_2=s_2$.
tanınuı	stanycma	$c_1=s_1$ is a/the sprout/shoot of plant/species $s_2$ by standard/norm $c_3$.
tuzesokum	stasysmuci	$sm_1=b_1$ is/are soup spoon(s) [item of cutlery] suitable for eating soup $sm_2=st_1$, made of material $s_3$.
mekaopaq	stepau	$x_1$ is the power set of $x_2$.
shaıtua	stigau	$g_1$ stops $s_1$ from doing $s_2$
shaıbuseo	stinalspe	$x1$=$sp1$=$st1$ is divorced from $x2$=$sp2$ by law/convention $x3$=$sp3$
shaınaq	stinau	$x_1$ is an Enderman, the monster from Minecraft
shaıca	stiri'a	$x_{1}$ is a cause with cease $x_{2}$ with causation conditions $x_{3}$.
shaıseo	stispe	$x1$=$sp1$=$st1$ is divorced from $x2$=$sp2$ by law/convention $x3$=$sp3$
rıaqchua	stucme	$c_{1}$ (quoted word(s)) is a/the place name [inherent/inalienable site/place/position/situation/spot/location] of $c_{2}$=$s_{1}$ to/used-by namer/name-user $c_{3}$ (person).
rıaqchuatoa	stucmevla	$v_{1}$  is a word derived from place name/toponym $c_{1}$ (quoted word(s)) meaning/causing $v_{2}$ in language $v_{3}$.
rıaqgıq	studukti	$d_1$ and $d_2=s_2$ are antipodes on $s_1$.
rıaqgaı	stufa'i	$x_1=f_1$ has orientation / is oriented with locations / qualities / aspects / facts $x_2=f_2=s_1$ of components / environment $x_3=f_3=s_2$.
rıaqchoq	stupli	$pilno_1$ uses place / location $pilno_2=stuzi_1$ for purpose $pilno_3=stuzi_2$; $x_2$ is a place / site for purpose $x_3$ used by $x_1$
rıaqchoaq	stuvi'e	$x_1$ visits place $x_2$
gıaogueq	sudbu'u	$x_1$ is a towel
gıaotua	sudgau	$g_1$ dries/dehydrates $s_1$,  removing liquid  $s_2$
gıaoloqhaqbaı	sudglajukpa	$x1=j1$ bakes/[cooks by dry heating] $x2=s1=g1=j2$
gıaoshoemfuq	sudjirta'u	$t_1$ is a dry suit for wearing by $t_2=j_1=s_1$ in liquid $j_2$.
gıaohaqbaı	sudjukpa	$j_1$ (agent) dry roasts food-for-eating $j_2$ by recipe/method $j_3$ (process).
gıaohuaq	sudmau	$z_1=s_1$ is drier than $z_2$ by amount $z_4$ of liquid $s_2$. 
gıaonamgam	sudnabybli	$s_1=n_1$ is a crouton of bread $b_1$, made from grains $b_2$.
gıaosoq	sudrai	$t_1=s_1$ is the driest among set/range $t_4$ of liquid $s_2$.
gıaodueq	sudytu'a	$t_1=s_1$ is a desert with land location  $t_2$.
neupaq	sujypau	$p_1$ is a term of sum/polynomial $p_2=s_1$
neucheo	sujysi'u	$x_1$ add up to $x_2$.
ekahıamsoa	sukcapydju	$x1=s1$ is a first aid for $x2$
ekahıamsoatıaı	sukcapydjuta'e	$x1$ is a first aid kit containing $x2$
ekahıam	sukckape	$x_1=s_1=c_1$ is an emergency, dangerous to $x_2=c_2$
ekagıam	sukmu'u	$x_1$=$m_1$ (non-agentively) suddenly moves/teleports/abruptly relocates/'jumps' in location to destination $x_2$=$m_2$ from origin $x_3$=$m_3$ by path (if applicable) $x_4$=$m_4$ (default: linear/projective/geodesic path connecting endpoints is implicitly assumed by speaker, but actual movement over this path is not necessary and may not even actually be true)
ekagıamkea	sukmu'uca'a	$c_1$ is a teleporter [device to apruptly relocate] controlled/[triggered] by $c_3$ (agent).
ekafurı	sukydesku	$x1=d1$ jolts from force $x2=s1=d2$
ekaceu	sukyva'u	$x1=v1$ gasps air $x2=v2$
aqmısho	sumbi'o	$x_1$ fills selbri $x_2$ in terbri $x_3$.
aqmıraı	sumdai	$x_1$ is an object (may or may not be material); any object that can be the subject of a noun or sumti; "object" in object-oriented programming
aqmıcoq	sumka'i	$x_1$ is a pro-sumti/pronoun representing $x_2$ as argument of predicate/function $x_3$ filling place $x_4$.
aqmıchue	sumpoi	$x_1$ is a termset/set of arguments of predicate/function $x_2$ filling places $x_3$.
aqmıteoq	sumrei	$p_1$ (text) is a question asking for an argument, asked by $p_3$ to $p_4$.
aqmısıu	sumsmi	$x_1$ is a term (syntactic unit).
aqmıdaocoe	sumtcita	$x_1$ is a sumti tag/[preposition] showing information $x_2$
aqmıtoa	sumvla	$x_1$ is a noun word meaning $x_2$ in language $x_3$.
hochu'afarılabı	sunfi'ocinfo	$z_1=c_1$ is an East African/Masai lion [Panthera leo nubica] of breed $c_2$.
hochuroıhoretıeq	sunjoisicydargu	$d_1$ is a east-west-running road to $d_2$ from $d_3$ following primarily eastward-and-westward path $d_4$ according to frame of reference $b_3$=$s_3$
seashoceu	surbi'ova'u	$x1=s1=b1=v1$ sighs in relief from activity $x2=s2$
seameaq	surblo	$x_1$ is a yacht for carrying $x_2$, propelled by $x_3$
seatua	surgau	$x_1=g_1$ relaxes $x_2=s_1$ by doing $x_3=g_2=s_2$
suaıchıe	sutcli	$c_1=s_1$ is fast/swift/quick/hastes/rapid at learning  $c_2$ (du'u) about subject $c_3$ from source $c_4$ (obj./event) by method $c_5$ (event/process).
suaıfa	sutkla	$s_1=k_1$ quickly comes/goes to destination $k_2$ from origin $k_3$ via route $k_4$ using means/vehicle $k_5$.
suaıfa	sutli'u	$l_1=s_1$ dashes/speeds/swiftly travels via route $l_2$ using means/vehicle $l_3$.
suaıhuaq	sutmau	$x_1$ is faster/quicker than $x_2$ at $x_3$ (event) by margin $x_4$.
suaıgıam	sutmu'u	$m_1=s_1$ (object) quickly moves to destination/receiver $m_2$ [away] from origin $m_3$ over path/route $m_4$.
suaıcua	sutspu	$x_{1}$ responds swiftly to stimulus $x_{2}$ with response $x_{3}$; $x3$ is a fast response to $x2$ performed by $x1$
suaıjarashuao	sutybajycpi	$x_1$ is a roadrunner of species $x_2$.
suaıtıeq	sutydargu	$x_1$ is a freeway/motorway/expressway to $x_2$ from $x_3$ with route $x_4$
suaıshao	sutydji	$d_1$ is eager/impatient for $d_2=s_2$ to happen.
suaıtua	sutygau	$g_1$ hurries/rushes/speeds $s_1$ to do/be/bring about  $s_2$.
suaıjıaı	sutyjai	$x1=s1=j1$ grabs $x2=j2$ with $x3=j3$ at locus $x4=j4$
suaıkeoıgom	sutyta'asre	$x_1=sr_1=t_1=su_1$ makes mistake $x_2=sr_2$ under the conditions of speaking quickly to $x_3=t_2$ about subject $x_4=t_3$ in language $x_5=t_4$  by standard $x_6=sr_4$
suaıjeaq	sutyze'a	$z_1=s_1$ accelerates/[speeds up] at doing/being/bringing about $s_2$ (event/state) by amount $z_3$.
saheıbıq	suzdektyki'o	$d_1=k_1$ is a myriad/at least ten thousands (10000) of $d_2=k_2$ in dimension/aspect $d_3=k_3$ (default is units).
salıaqraı	suzmeidza	$x_1$ (number) is the quantity of individual or plural specimens in the domain of discourse that satisfy the property $x_2$ (plural quantification)
sachıo	suzroi	$x_1$ happens sometimes in interval $x_2$.
saseje	suzycinse	$c_1$ is allosexual / non-asexual in situation $c_2$ by standard $c_4$.
samaıseje	suzypamcinse	$c_1$ in activity/state $c_2$ exhibits an alloromantic orientation by standard $c_4$.
keoıcheo	ta'arsi'u	$s_1$ (set) discuss subject $t_2$ in language $t_4$.
keoıkuq	ta'asku	$x_1$ (entity) talks about $x_2$ (entity) to $x_3$ (entity); $x_1$ (entity) speaks to $x_3$ (entity) about $x_2$ (entity)
keoınoq	ta'avru	$x_1$ is talking noise / background chatter to $x_2$ observed via senses $x_3$ of $x_4$ talking to $x_5$ about $x_6$ in language $x_7$.
toqrom	ta'orskami	$x_1$ is a tablet computer for purpose $x_2$
toqtuım	ta'orstizu	$x_{1}$ is a board-chair with board material $x_{2}$.
kabohaqleu	tabdjalitki	$x_1$ is a carbonated beverage consisting of $x_2$
kabolıem	tabjme	$x_1$ is a diamond (gem) from source $x_2$.
kabosho	tabybi'o	$b_1=t_1$ is charred/carbonized under conditions $b_3$.
sıomme	tadgri	$g_1$ is a study group/class studying $t_2$.
chasenua	tadjycpa	$c_1$ adopts $c_2=t_1$ (method) for purpose $t_2$.
chasegale	tadjyctu	$x_1 = c_1$ teaches/instructs $x_2 = c_2$ how to use method $x_3 = c_4 = t_1$ in order to achieve outcome $x_4 = t_2$ (event) under execution conditions $x_5 = t_3$, via teaching technique $x_6 = c_5$ (event); $x_1$ teaches/instructs $x_2$ how to do $x_4$.
chasekoe	tadjycu'a	$c_1$ chooses/selects method/technique/approach $c_2=t_1$ from set/sequence of choices/options/alternatives $c_3$ (complete set/sequence).
chasetue	tadjytcini	$x_1$ is a way to bring about $x_2$, and $x_2$ is in fact an example of $x_1$ bringing about $x_2$
sıomgıaq	tadzgi	$x_1=z_1$ is a piece of music for musicians to practice and increase their skill at instrument $x_2=t_2$ produced by event $x_3=z_2$.  $x_1$ is an étude.
fuqsıqjakea	taflu'imi'i	$x_1$ is a laundry machine/washing machine
fuqsıqjakea	taflumca'a	$c_1$ is a washing machine.
fuqsıqjaseao	taflumxu'i	$x_1$ is laundry detergent containing $x_2$
fuqgıaokea	tafsudmi'i	$x_1$ is a clothes dryer/drying machine
fuqgoaqkea	tafxulca'a	$x_1$ is an iron/flatiron (device for removing wrinkles from clothing)
teınuamfeoqchıeq	tairbagycukykruca	$x1$ is the conceptualized/ideal/abstract shape of a biconvex lens formed by/manifested from the intersection $x2$ (parameters) of two-dimensional circular disks immersed (embedded) in geometry/defined by metric $x3$; $x1$ is the convex-only region bounded by intersecting circular arcs given by $x2$
teıtuaqfeoqchıeq	tairjirnycukykruca	$x1$ is the conceptualized/ideal/abstract shape of a crescent/concave 'horned' (then convex rounded) form/geometric partially-concave lune formed by/manifested from the intersection $x2$ (parameters) of two-dimensional circular disks immersed (embedded) in geometry/defined by metric $x3$
teıceu	tairva'u	$v_1=t_1$ pants because of tiring effort/situation $t_2$ (event).
tamatorea	tamcydakfu	$d_1$ is a tomato knife with a blade of material $d_3$.
tamazeo	tamcygrute	$g_1=t_1$ is a tomato [fruit] of a plant of species/strain $g_2=t_2$.
tamadashı	tamcypesxu	$p_1$ is a tomato paste of composition $p_2$.
tamazeotorea	tamcyrutydakfu	$d_1$ is a tomato knife with a blade of material $d_3$.
tamanıu	tamcyspa	$s_1=t_1$ is a tomato [plant] of species/strain $s_2=t_2$.
tamatuze	tamcystasu	$s_1$ is a tomato soup of ingredients including $s_2$ [tomato as main ingredient].
teımarao	tamdansu	$x_1$ dances to music $x_2$, with choreography/pattern $x_3$
teıtua	tamgau	$g_1$ defines $t_2$ into form $t_1$.
teıseaqlıe	tamglefri	$x_{1}$ is an experience-copulate with happening-shape $x_{2}$.
seoqnuam	tanbargu	$b_1$ is a rainbow at location $b_2=t_2$, made of water droplets $b_3$.
seoqrıa	tankalri	$x_1$ is an open-air/outdoor place, lacking physical separation from the open sky.
seoqtoq	tanta'o	$t_1$=$t_1$ is a skysurfingboard  of material/property $t_2$.
pueqbuaqshua	tapflifa'u	$x_1$ stumbles/trips over $x_2$ and falls/drops to/onto $x_3$
pueqlaı	tapsni	$si_1$ is a track of $st_1$ treading on surface $st_2$ using limb $st_3$
pueqmarao	tapydansu	$x_1=s_1=d_1$ tap-dances to accompaniment/music/rhythm $x_2=d_2$.
nuımkıoq	tarboi	$b_1$ is a globular cluster consisting of stars with properties $t_2$.
detogaqtuaı	tarbykanrango	$x_1$ is a placenta supporting fetus $x_2$ in/of mother's body $x_3$.
detonhoq	tarbyskori	$s_1$ is the/a umbilical cord connecting $t_1=x_2$ to mother $t_2=x_3$.
detotoaı	tarbysle	$s_1=t_1$ is a zygote with mother $t_2$, and father $t_3$.
detoheq	tarbyvau	$v_1$ is pregnant with embryo/zygote/fetus/fertilized egg $v_2=t_1$ with mother $t_2$ (default x1), and father $t_3$.
detoshata	tarbyvi'u	$v_1$ performs abortion/induces delivery of embryo/zygote/fetus/fertilized egg $t_1=v_2$ on $t_2=v_3$.  (The survival/death of $t_1=v_2$ is not implied.)
nuımdoem	tarci'e	$c_1$ is a solar/stellar system based on star(s) $t_1$ (default is the Solar System) with stellar properties $t_2$ with components $c_3$ displaying $c_4$ (ka).
nuımsheamıdıu	tarkesyske	$x_1$ is stellar astronomy based on methodology $x_2$.
nuımdıu	tarske	$s_1$ is astronomy based on methodology $s_3$.
nuımpuılıaq	tarso'imei	$s_1$ is a/the galaxy (default is the Milky Way)
teaqguele	tatycigla	$c_1$ is a/the mammary gland secreting milk $c_2$, of breast $t_1$.
teaqnıoq'elu	tatydenxanto	$x_1=d_2$ is a mastodon of species $x_2$
keoımuo	tavmu'o	$x_1$ has finished talking to $x_2$
keoıcheo	tavysi'u	$x_1$ talk to each other about $x_2$ in language $x_3$
doaqshuao	tcacpi	$c_1$ is a pigeon of subspecies $c_2$.                                                            
doaqfuaı	tcakamni	$x_{1}$=$k_{1}$ (mass/jo'u) is the city council/town board of $x_{2}$=$t_{1}$.
cejoaq	tcanyja'a	$x_1$ is the station manager/agent/master of station $x_2$ in transport system $x_3$.
cetıeq	tcanylu'a	$x_1=p_1$ is a network route/path to node $x_2=p_2=t_1$ from node $x_3=p_3=t_1$ via points/nodes $x_4=p_4$ within  transport/communication/distribution system/network $x_5=t_2$.
doaqcue	tcatru	$tu_1$ is the mayor of $tu_2=tc_1$.
chaıcea	tcatydakli	$d_1$ is a tea bag with leaves/herbs $t_2=d_2$, of material $d_3$.
chaısokum	tcatysmuci	$s_1$ is a teaspoon [item of cutlery] suitable for stirring and sipping the contents of a cup of tea, made of material $s_3$.
jaqnoıtua	tcecrogau	$g_1$ (person/agent) tortures/inflicts severe pain on $x_2=c_1$ at locus $x_3=c_2$.
jaqjaı	tcegei	$g_1$ is delighted/ecstatic/overjoyed about $g_2$ (event/state).
jaqteınoapoaı	tcejarso'a	$x_1=s_1=j_1$ is a hard-boiled egg of/from organism $x_2=s_2$.
jaqbuchoqhuı	tcenarplixla	$x_1$, when used for purpose $x_2$, is obsoleted in favour of $x_2$.
jaqpu	tcepru	$x_1$ (object/thing) is ancient.
jaqpuguobe	tceprubakni	$b_1$ is a aurochs/urus/ure (Bos primigenius) of variety/breed $b_2$.
jaqpugeaı	tceprujurme	$x_1$ is an archaeon of species/defining property $x_2$.
jaqpudıu	tcepruske	$x_1$ is archeology of/about subject matter $x_2$ based on methodology $x_3$.
jaqmeoqfurı	tcesnosli	$x_{1}$ is an oscillate with oscillation state $x_{2}$.
chuo'ıq	tcikai	$c_1=t_1$ is practical, likely to be applicable to event $c_2=t_2$.
daqmoaduetuasekuq	tcikydragausnidu	$x_1$ is a leap second of/on day/larger time unit $x_2$ at location $x_3$ according to calendary system $x_4$.
daqmoabeo	tcikyga'i	$x_1$ reschedules from time $x_2$[hours, {minutes}, {seconds}] state/event $x_3$ to time $x_4$[hours, {minutes}, {seconds}]. 
daqmoatua	tcikygau	$g_1$ schedules time $t_1$ [hours, {minutes}, {seconds}] for state/event $t_2$ on day $t_3$ at location $t_4$.
chuosue	tcimi'e	$x_1$ (agent) sets / configures $x_2$ (machine/tool) to do $x_3$ (state/event/ka-of-$x_2$)
tuefurıtua	tcinysligau	$x_1$ toggles $x_2$ with value $x_3$ from possible states $x_4$
daocoetua	tcitygau	$g_1$ puts a label $t_1$ on $t_2$ showing information $t_3$.
chuobaı	tcizba	$z_1$ makes tool $z_2=t_1$ for purpose $t_2$ out of $z_3$; $z_1$ implements $t_2$
chıabıa	tcubi'a	$x_1$ is addicted to doing $x_2$ (property)
chıamıe	tcuji'e	$n_1=j_1$ is a parasite on $n_2$.
gajamıeq	tedmre	$m_1$ surveys $t_1$=$m_2$ as $m_3$ (map or measurements) in unit $m_4$ with accuracy $m_5$
gajabeoq	tedycmu	$x_1$ is tellurium
gajadıu	tedyske	$s_1$=$t_1$ is Earth science based on methodology $s_3$.
teureu	tefpi'i	$x_1$ is $x_2$ times the $x_4$th power of $x_3$ // $x_1 = x_2 \times {x_3}^{x_4}$
daqpu	teipru	$x_1$ is in the past of/earlier than/before $x_2$ in time sequence, separated by an interval of $x_3$
daqchufaq	teirmijyfau	The elapsed time/duration between $x_1$ (nu, or time-/date-stamp) and $x_2$ (nu, or time-/date-stamp) is equal to the elapsed time/duration between $x_1$ and $x_3$ (nu, or time-/date-stamp), such that $x_2$ occurred no later than $x_3$ (thus, $x_1$ is also a temporal midpoint between them), in frame of reference $x_4$.
tıoqcıatua	telcaugau	$g_1$ unlocks/unseals $c_1=s_2$ using lock/seal $s_1$ with mechanism $s_3$.
daqbıe	tembalvi	$x_1$ is in the future of/later than/after $x_2$ in time sequence, separated by an interval of $x_3$
daqrıe	tembi'i	$j_1=t_2$ (point in time) is near/approximates $j_2=t_3$ (point in time).
daqnuaı	temdi'i	$j_1=t_2$ (point in time) is near/approximates $j_2=t_3$ (point in time).
daqmute	temfesti	 $f_1$ is a ruin that has decayed from time/event $t_2$ to time/event $t_3$
daqhuao	temkluza	$x_1$ has time to spare; the time from now to when $x_1$ can no longer come closer to completion is long
daqpu	tempru	$x_1$ is in the past of/earlier than/before $x_2$ in time sequence, separated by an interval of $x_3$
daqpoecıa	temsepcau	$c_1=s_1$ is immediately next to $s_2$ in time.
daqmıeq	temymre	$x_1=m_1$ is a timer measuring $x_2=m_2$ (e.g. event) as $x_3=m_3=t_1$ long / elapsed time units / time-duration / interval / period from time / event $x_4=t_2$ to time / event $x_5=t_3$ on scale $x_6=m_4$, with accuracy $x_7=m_5$; $x_1$ is a timer for $x_2$.
teacıa	tepcau	$x_1$ is fearless/intrepid
teraroaıromtoaı	tetybivysamsle	$se_1$ is (close to) a trillion ($10^12$) of eight indivisible, most basic computer subunits of computer $se_2$; $se_1$ is a terabyte
tıafa	ti'ekla	$k_1$ withdraws to $k_2$ from origin $k_3=t_2$ via route $k_4$ using means/vehicle $k_5$.
tıasho	ti'erbi'o	$b_1$ gets behind $t_2$.
tıakıao	ti'evro	$v_1=c_1$ is a back door/gateway/access between $v_2$ and $v_3$ of structure $v_4$.
boaqchuo	ti'otci	$t_1=c_2$ is a shade/blind for blocking light coming from/through $c_3$
lıeıfa	tibli'u	$x_1$ goes official tour/business trip/mission trip via route $x_2$ using means/vehicle $x_3$ in order to follow the command/rule $x_4$.
cheupoq	ticpre	$x_1$ is a humbug/trickster deceiving $x_2$
cheufuq	ticta'u	$ta_1$ is a disguise/camouflage worn by $ta_2$ to deceive $tc_2$ into $tc_3$.
cheu'ıjo	ticyja'o	$j_1=t_1$ stages, deceptively demonstrating $j_2$ to audience $j_3=t_2$.
cheuteqdo	ticyve'u	$v_1$ fraudulently sells $v_2$ [goods/service/commodity] to buyer $v_3=t_2$ for amount/cost/expense $v_4$
tuoqkoı	tijdzu	$x1=t1=c1$ plods on surface $x2=c2$ with limbs $x3=c3$
tuoqshua	tijyfa'u	$x1=t1=f1$ slumps to $x2=f2$ from $x3=f3$ in reference frame $x4=f4$
foaıjuıtaq	tildenmi	$x_1$ is rich in details $x_2$
foaıkaq	tilvi'a	$v_1$ sees/discerns/makes out the details of $t_2$ under conditions $v_3$.
huosoachuo	tinydjutci	$s_1=tu_1$ is a tool that aids $s_2=ti_1$ in hearing $ti_2$.
huochuo	tinytci	$x_1$ is a headphone/earphone/earbud/hearing aid/hearing device for hearing $x_2$ against background noise $x_3$, the device being of form $x_4$.
tıqrarulabı	tirxyjvecinfo	$c_1=t_1$ is is a tiglon/tigon of breed/variety $c_2=t_2$.
tıqra'eku	tirxyxi'a	$xi_1$ is a zebra of species $xi_2$
duaonam	titnanba	$n_1$ is a cake/cookie made from grains $n_2$.
duao'akanıu	titygejyspa	$s_1=g_1$ is a licorice/liquorice  plant (genus Glycyrrhiza) of species/strain/cultivar $s_2$.
duao'aka	titygenja	$g_1=t_1$ is a liquorice/licorice root of plant/species $g_2$.
tuımchao	tizma'e	$m_1$ is a wheelchair/permobile carrying $m_2$ in/on surface/medium $m_3$, propelled by force $m_4$.
tuımchaofa	tizma'ekla	$k_1=m_2$ uses wheelchair $s_1=m_1=k_5$, which is in/on surface/medium $m_3$ and is propelled by $m_4$, to come/go to destination $k_2$ from origin $k_3$ via route $k_4$.
leochıo	tocyrapli	$x_1=t_1$ tries to do/attain $x_2=t_2$ (ka) by actions/method $x_3=t_3$ (ka) for a total number of tries $x_4=r_2$.
laqtoaılaı	togle'u	$x_{1}$ is a letteral with character set $x_{2}$ with signified by letteral $x_{3}$.
laqtoaıguoteı	togmo'a	$x_1$ is a melody consisting of tones/pitches $x_2$
laqtoaıgıo	togygu'i	$x_1$ [energy] is laser illuminating $x_2$ from light source $x_3$ with frequency $x_4$.
gıqsuoı	tolba'i	$b_1$ is low/inferior/abject in property $b_2$ (ka) by standard $b_3$.
gıqjeaq	tolba'o	$b_1$ shrinks/contracts to size/into form $b_2$ from $b_3$.
gıqbıaq	tolbanzu	$x_1$ (object) is utterly insufficient for purpose $x_2$ under conditions $x_3$.
